id,question,qwen25_72b_instruct,gpt_4o_mini_cot,ministral_8b_instruct_2410,deepseek_chat,glm_4_plus,llama31_8b_instruct,qwen25_32b_int4,gpt_4o,glm_4_air,gpt_4o_mini,qwen25_math_7b_instruct,llama31_70b_instruct,mistral_7b_instruct_v02,mixtral_8x7b_instruct,glm_4_flash,qwq_32b_preview,gemini15_flash,deepseek_coder,qwen25_7b_instruct,llama31_405b_instruct
65,"关于：economics
问题：不受决策影响的非相关成本，称为
选项：
A. 社会成本
B. 增量成本
C. 沉没成本
D. 机会成本
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
66,"关于：education
问题：以下属于帮助职校学生增强学习动机的方法是
选项：
A. 以宽容的心对待自己
B. 进行恰当的自我评价
C. 确立适当的学习目标
D. 建立正确的认知模式
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
67,"关于：professional_psychology
问题：记忆是第一个基本过程是
选项：
A. 提取
B. 编码
C. 储存
D. 保持
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
68,"关于：elementary_information_and_technology
问题：在Word的编辑状态，执行编辑菜单中“复制”命令后
选项：
A. 插入点所在的段落内容被复制到剪贴板
B. 光标所在的段落内容被复制到剪贴板
C. 被选择的内容被复制到插入点处
D. 被选择的内容被复制到剪贴板
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
69,"关于：high_school_biology
问题：下列情况中，使用普通光学显微镜不能观察到的是
选项：
A. 人红细胞在蒸馏水中体积增大、破裂的现象
B. 洋葱根尖细胞有丝分裂中期染色体的形态和分布
C. 分布在水绵受极细光束照射部位的好氧细菌
D. 洋葱鳞片叶表皮细胞膜的暗—亮—暗三层结构
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
70,"关于：clinical_knowledge
问题：诊断肺结核的常规首选方法是
选项：
A. 痰培养
B. 胸部X线
C. γ-干扰素释放试验
D. 结核菌素试验
",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
71,"关于：chinese_civil_service_exam
问题：甲乘坐公交车时因到站未停与司机发生争执，一怒之下抢夺正在行驶的公交车方向盘，致公交车失控撞到路边电线杆，乘客及行人受伤、公交车严重受损。甲的行为构成
选项：
A. 交通肇事罪
B. 寻衅滋事罪
C. 以危险方法危害公共安全罪
D. 危险驾驶罪
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
72,"关于：world_religions
问题：中世纪西欧的封建制的层层分封的（金字塔）形结构是由什么组成的。
选项：
A. 封臣-贫民
B. 领主-贫民
C. 领主-封臣-贫民
D. 领主-封臣
",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,"关于：chinese_literature
问题：散文《往事（一）》、《往事（二）》、《山中杂记》的作者是
选项：
A. 徐志摩
B. 朱自清
C. 周作人
D. 冰心
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,"关于：clinical_knowledge
问题：男性，55 岁。腰痛 3 个月。查体：L4、5 水平棘突间压痛。双下肢无畸形，肌力正常，双侧膝反射正常，跟腱反射未引出；双下肢肢体深浅感觉对称、正常，鞍区痛、触觉减退。首选的治疗方案是
选项：
A. 非手术治疗
B. 微创髓核摘除术
C. 椎板减压加椎弓根钉内固定术
D. 椎板切除减压术
",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
75,"关于：logical
问题：以下属于必然真命题的是
选项：
A. 女人是人
B. 中国人是中国人
C. 儿童是人
D. 中国人不是中国人
",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
76,"关于：traditional_chinese_medicine
问题：在阴阳失调病机中，阳偏衰以哪脏为根本
选项：
A. 脾
B. 心
C. 肾
D. 肝
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
77,"关于：college_actuarial_science
问题：对于一个双减因模型，已知独立终止率满足:$q_x^{\prime(1)}=0.2，q_x^{\prime(2)}=0.4$，在各伴随单风险模型中，每一个原因在年龄内均服从均匀分布，则终止概率$q_x^{(2)}=( )$。
选项：
A. 0.4281
B. 0.2572
C. 0.3619
D. 0.2944
",0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
78,"关于：chinese_civil_service_exam
问题：确认偏差是指人一旦产生某个信念，就会努力寻找与它相符的例子，并无视那些不符的。根据上述定义，下列属于确认偏差的是
选项：
A. 小东听到某个所谓的“预言家”断定自己会遭遇车祸后时常感到担忧，某天他突然发生车祸，于是他更相信那位“预言家”了
B. 股票经理人告诉客户小明某股票会涨的同时又背着小明告诉其他客户该股票会跌，结果该股票大涨，从此小明对该经理人十分信任
C. 小刚认为终有一天会天降横财，便痴迷于彩票，尽管从未中奖，他还是整日游手好闲，甚至贷款买彩票
D. 尽管别人告诉小黄所有泡菜坛里的泡菜原料、泡制时间都一样，但小黄仍认为用黄色泡坛里的泡菜烹饪鱼香肉丝会更可口
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"关于：ancient_chinese
问题：“视而可识，察而见意”解释的汉字结构类型是
选项：
A. 指事
B. 会意
C. 象形
D. 转注
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
80,"关于：sociology
问题：不同群体针对稀有资源的斗争称
选项：
A. 交换
B. 合作
C. 竞争
D. 冲突
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
81,"关于：chinese_history
问题：1884年刊行的直隶《玉田县志》载:“洋舶互市……我之需于彼者，至不可胜数，饮食日用曰洋货者，殆不啻十之五。”又据光绪《雄县乡土志》:“亚谷城村，居民多以熬硝或以硫黄蘸促灯为业，自火柴行，而此业渐歇。”综合这些材料，可知这一时期
选项：
A. 中国传统的手工业遭到沉重打击
B. 外来技术的传入促进手工业发展
C. 洋货的销售在口岸遭到了抵制
D. 经营洋货和新产品的店铺增多
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,"关于：conceptual_physics
问题：两相邻匀强磁场区域的磁感应强度大小不同、方向平行．一速度方向与磁感应强度方向垂直的带电粒子（不计重力），从较强磁场区域进入到较弱磁场区域后，粒子的
选项：
A. 轨道半径增大，角速度减小
B. 轨道半径减小，角速度增大
C. 轨道半径增大，角速度增大
D. 轨道半径减小，角速度减小
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
83,"关于：sociology
问题：私人部门的优势体现为
选项：
A. 效率优势
B. 市场优势
C. 组织优势
D. 结构优势
",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,"关于：professional_medicine
问题：站立前期先天性髋关节脱位的典型体征是
选项：
A. 弹入试验(Ortolani)(+)
B. 屈髋畸形
C. 摇摆式跛行
D. 骨盆挤压试验(+)
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,"关于：college_medicine
问题：下列原癌基因中，以点突变为主要激活方式成为癌基因的是
选项：
A. ras
B. myc
C. cyclinD1l
D. PDGF
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
86,"关于：sports_science
问题：由于精神压力引起的分泌系统疾病有
选项：
A. 晕厥
B. 心律失常
C. 甲状腺机能亢进
D. 座疮
",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
87,"关于：computer_science
问题：在Internet上⽤于收发电⼦邮件的协议是
选项：
A. TCP/IP
B. NetBEUI
C. IPX/SPX
D. POP3/SMTP
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,"关于：genetics
问题：病毒甲具有RNA甲和蛋白质甲，病毒乙具有RNA乙和蛋白质乙。若将RNA甲和蛋白质乙组成一种病毒丙，再以病毒丙去感染宿主细胞，则细胞中的病毒具有
选项：
A. RNA甲和蛋白质甲
B. RNA乙和蛋白质甲
C. RNA乙和蛋白质乙
D. RNA甲和蛋白质乙
",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
89,"关于：professional_medicine
问题：在有机磷杀虫药中毒的解毒药中，主要用于对抗外周 N 胆碱受体活性的是
选项：
A. 山莨菪碱
B. 碘解磷定
C. 氯解磷定
D. 东莨菪碱
",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,"关于：security_study
问题：根据《国家安全法》的规定，关于全国人民代表大会常务委员的职权正确的是()。
选项：
A. 决定个别省、自治区、直辖市进入紧急状态
B. 不能决定全国进入紧急状态
C. 不能决定全国总动员
D. 不能决定战争状态的宜布
",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
91,"关于：professional_accounting
问题：下列经济业务中，应编制转账凭证的是
选项：
A. 收回应收账款
B. 应付投资者利润
C. 预付保险费
D. 支付借款利息
",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
92,"关于：management
问题：管理是一种社会现象，它起源于
选项：
A. 私有制的出现
B. 人类的共同劳动
C. 国家的产生
D. 工商业的兴起
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
93,"关于：nutrition
问题：食用油脂在烹调中的作用，哪一项描述不正确?
选项：
A. 有良好的口味和色泽
B. 高温加热可是油脂中的维生素
C. 高温可缩短烹调时间，进而可减少维生素的损失，因此应高油温烹调加工蔬菜
D. 能加快烹调的速度，缩短食物的成熟时间，使原料保持鲜嫩
",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
94,"关于：high_school_politics
问题：21世纪银行业出现了网上银行、电子银行、数字银行，这些银行的突出特点是——任何人、在任何时候、任何地点、采取任何方式，都能获得所需要的任何金融产品和服务。它们使为个人客户提供方便、快捷、高效、安全的业务变为可能。对材料中提到的银行的说法不正确的是
选项：
A. 这些银行可以自行决定所经营的业务，不受中央银行领导
B. 它们的出现是银行业发展的必然结果
C. 这些银行仍然以经营人民币的信贷为主要业务
D. 这些银行不能自行决定存贷款利率水平
",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,"关于：traditional_chinese_medicine
问题：古代哲学精气概念的产生是源于
选项：
A. 水地说
B. 元气说
C. 五方说
D. 五材说
",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"关于：elementary_chinese
问题：《牛郎织女》的体裁是
选项：
A. 童话
B. 神话
C. 传说
D. 寓言
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
97,"关于：education
问题：学与教过程中有意传递的主要信息部分是
选项：
A. 教学方法
B. 教学内容
C. 教学媒体
D. 教师
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
98,"关于：nutrition
问题：关于食物特别动力作用的产生下列选项正确的是
选项：
A. 摄食吞咽动作产生的
B. 是机体由于摄取食物而引起体内能量消耗增加的现象。
C. 食物本身所具有的热能和温度
D. 咀嚼动作引起咀嚼肌运动产热
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
99,"关于：security_study
问题：根据《国家安全法》的规定，()根据宪法与法律，制定涉及国家安全的行政法规，规定有关行政措施，发布有关决定与命令。
选项：
A. 国家安全部
B. 国务院
C. 党中央
D. 全国人大
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
100,"关于：anatomy
问题：胃左动脉
选项：
A. 起自脾动脉
B. 分布于胃小弯侧胃壁
C. 来源于肝总动脉
D. 沿胃大弯走行
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,"关于：professional_medicine
问题：肝源性水肿的特点是
选项：
A. 常有踝部水肿
B. 常从颜面部开始
C. 常为非凹陷性水肿
D. 常伴颈静脉充盈
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
102,"关于：legal_and_moral_basis
问题：行政法的基本原则主要包括行政合法性原则、合理性原则和
选项：
A. 宏观调控原则
B. 诚实信用原则
C. 程序正当原则
D. 罪刑法定原则
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
103,"关于：world_religions
问题：最早创立活佛转世制度的是()的黑帽系。
选项：
A. 噶举派
B. 萨迦派
C. 宁玛派
D. 格鲁派
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
104,"关于：education
问题：教育要适应人的发展的个别差异性，做到
选项：
A. 防微杜渐
B. 循序渐进
C. 教学相长
D. 因材施教
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,"关于：high_school_biology
问题：下列是关于酒精的鉴定及酒精在相关实验中运用的叙述，其中错误的是
选项：
A. 用质量分数为15%的盐酸和体积分数为95%酒精的1∶1混合液对洋葱根尖进行解离
B. 在碱性条件下用重铬酸钾溶液鉴定酒精，溶液颜色由橙色变成灰绿色
C. 在提取绿叶中的色素时可用无水酒精作为提取剂提取色素
D. 用苏丹Ⅲ染液鉴定花生子叶中的脂肪时，需要用酒精洗去浮色
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
106,"关于：chinese_civil_service_exam
问题：将下列各项按所表示年龄大小顺序排列，正确的顺序应是。a不惑；b垂髫；c花甲；d加冠；e而立；f古稀；g半百
选项：
A. fecbdga
B. bdagecf
C. bdeagcf
D. dbcfage
",0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
107,"关于：chinese_driving_rule
问题：机动车发生碰撞时座椅安全带主要作用是什么
选项：
A. 保护驾乘人员腰部
B. 保护驾乘人员胸部
C. 保护驾乘人员颈部
D. 减轻驾乘人员伤害
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
108,"关于：elementary_commonsense
问题：夏季哪种饮料降温效果最好
选项：
A. 开水
B. 凉茶
C. 热茶
D. 冰水
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"关于：world_religions
问题：菩萨修行的位次初地是指
选项：
A. 离垢地
B. 远行地
C. 欢喜地
D. 发光地
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
110,"关于：computer_science
问题：C程序的组成是
选项：
A. 若⼲⼦程序
B. 语句
C. 循环体
D. 若⼲过程
",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
111,"关于：global_facts
问题：美国率多国部队与伊拉克之间的第一次海湾战争是在哪一年发生的
选项：
A. 1999
B. 2003
C. 1974
D. 1990
",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,"关于：genetics
问题：遗传漂变最易发生在
选项：
A. 随机交配的大群体中
B. 基因频率为1的群体中
C. 基因型频率为1的群体中
D. 数量很少的有限群体中
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,"关于：machine_learning
问题：以下属于欧式距离特性的有
选项：
A. 尺度缩放不变性
B. 旋转不变性
C. 不受量纲影响的特性
D. 考虑了模式的分布
",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114,"关于：education
问题：“道而弗牵，强而弗抑，开而弗达”体现的教学原则是
选项：
A. 可接受原则
B. 循序渐进原则
C. 因材施教原则
D. 启发性原则
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,"关于：elementary_information_and_technology
问题：WORD中，常用于更正文档中出现频率较多的字或词的简便方法是
选项：
A. 查找和替换
B. 查找
C. 复制和粘贴
D. 删除文本
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
116,"关于：journalism
问题：《报刊的四种理论》中“报刊”一词泛指
选项：
A. 一切大众传播媒介
B. 出版物
C. 文字
D. 所有报纸杂志
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
117,"关于：nutrition
问题：下列选项当中，铬的生理功能是
选项：
A. 加强胰岛素作用
B. 维持正常造血功能
C. 维持正常免疫功能
D. 促进结缔组织的形成
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
118,"关于：sociology
问题：社会学界常以外在的关联形式为标准，把社会关系分为
选项：
A. 结合关系与对立关系
B. 初级社会关系与次级社会关系
C. 地缘关系与业缘关系
D. 血缘关系与地缘关系
",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,"关于：astronomy
问题：使用一台口径为90mm，焦距为900mm的折射望远镜观测月球，配套以下哪个目镜能够恰好使整个月球充满视野
选项：
A. 视野为60°的25mm目镜
B. 视野为40°的10mm目镜
C. 视野为40°的25mm目镜
D. 视野为40°的6.5mm目镜
",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
120,"关于：college_medicine
问题：甘油-3-磷酸穿梭机制中3-磷酸甘油脱氢酶在胞质中的辅酶是
选项：
A. FAD
B. NAD+
C. COQ
D. FMN
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
121,"关于：college_law
问题：甲、乙结婚后，乙与丙、丁、戊设立一合伙企业，四人的出资比例是 1∶2∶3∶4。五年后，甲与乙协议离婚，双方约定将乙在合伙企业中的财产份额全部转让给甲。甲取得合伙人地位的条件是
选项：
A. 丙、丁同意即可
B. 经丙、丁、戊一致同意
C. 丙、戊同意即可
D. 丁、戊同意即可
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,"关于：marketing
问题：品牌是一个集合概念，除了品牌名称和品牌标志之外，还有
选项：
A. 利益
B. 商标
C. 用户
D. 属性
",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123,"关于：journalism
问题：“国家的发展尤其经济发展是一切发展中国家的首要任务，新闻媒介必须服从、服务、促进国家发展尤其经济发展。”这是哪种媒介理论的核心内容？
选项：
A. 发展新闻学
B. 极权主义理论
C. 自由主义理论
D. 社会责任理论
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
124,"关于：computer_science
问题：新建的Excel⼯作簿中默认有（ ）张⼯作表
选项：
A. 5
B. 3
C. 4
D. 2
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
125,"关于：professional_law
问题：按照刑法规定，以下情形中应当以故意杀人罪定罪处罚的是
选项：
A. 抢劫致被害人死亡的
B. 劫持航空器致人死亡的
C. 拐卖妇女造成被害人死亡的
D. 刑讯逼供致人死亡的
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
126,"关于：chinese_foreign_policy
问题：美国中央情报局从1958年开始评估中苏关系的发展趋势，每年一个评估报告。其中1958年的评估报告认为，中苏的同盟是不可能破裂的。原因有三，一是中苏意识形态一致，都是马克思列宁主义；二是政治目标一样，都要走向共产主义；三是敌人一样，都是美国人。这表明该报告：
选项：
A. 正确指出了世界多极化发展趋势
B. 正确预见了中苏关系发展的走向
C. 忽视了中苏两国国家利益的矛盾
D. 忽视了中苏意识形态的根本分歧
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
